id,repo,number,url,created_at,category,reply_count,question_title,question_text,replies_text
29,pallets/flask,5600,https://github.com/orgs/pallets/discussions/5600,2024-09-09T01:26:40Z,Q&A,2,Question about flask enum field，,"Question about flask enum field， I've asked various AIs about this issue and nothing has been resolved, here's a request for help my model： class ApprovalStatus(PyEnum):     PENDING = 'pending'     APPROVED = 'approved'     REJECTED = 'rejected'   class Approval(db.Model):     id = db.Column(db.Integer, primary_key=True)     content_type = db.Column(db.String(50), nullable=False)     content_id = db.Column(db.Integer, nullable=False)     field_name = db.Column(db.String(50), nullable=False)     new_value = db.Column(db.Text, nullable=False)     status = db.Column(SQLAlchemyEnum(ApprovalStatus), default=ApprovalStatus.PENDING)      submitter_id = db.Column(db.Integer, db.ForeignKey('user.id'), nullable=False)     submit_time = db.Column(db.DateTime, default=current_time)     reviewer_id = db.Column(db.Integer, db.ForeignKey('user.id'))     review_time = db.Column(db.DateTime, default=current_time)     review_comment = db.Column(db.Text)      submitter = db.relationship('User', foreign_keys=[submitter_id])     reviewer = db.relationship('User', foreign_keys=[reviewer_id])      __table_args__ = (UniqueConstraint('content_type', 'content_id'),)      @property     def content(self):         model = getattr(models, self.content_type)         return model.query.get(self.content_id) After running Flask, an error message is displayed. 024-09-09 09:13:05 +0800] [25093] [INFO] Booting worker with pid: 25093 [2024-09-09 09:13:13 +0800] [25093] [ERROR] Error handling request /zend/approval/ Traceback (most recent call last):   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/sqlalchemy/sql/sqltypes.py"", line 1619, in _object_value_for_elem     return self._object_lookup[elem]            ~~~~~~~~~~~~~~~~~~~^^^^^^ KeyError: 'pending'  The above exception was the direct cause of the following exception:  Traceback (most recent call last):   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/gunicorn/workers/sync.py"", line 134, in handle     self.handle_request(listener, req, client, addr)   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/gunicorn/workers/sync.py"", line 177, in handle_request     respiter = self.wsgi(environ, resp.start_response)                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/flask/app.py"", line 1498, in __call__     return self.wsgi_app(environ, start_response)            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/flask/app.py"", line 1476, in wsgi_app     response = self.handle_exception(e)                ^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/flask_cors/extension.py"", line 194, in wrapped_function     return cors_after_request(app.make_response(f(*args, **kwargs)))                                                 ^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/flask/app.py"", line 1473, in wsgi_app     response = self.full_dispatch_request()                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/flask/app.py"", line 882, in full_dispatch_request     rv = self.handle_user_exception(e)          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/flask_cors/extension.py"", line 194, in wrapped_function     return cors_after_request(app.make_response(f(*args, **kwargs)))                                                 ^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/flask/app.py"", line 880, in full_dispatch_request     rv = self.dispatch_request()          ^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/flask/app.py"", line 865, in dispatch_request     return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/flask_admin/base.py"", line 69, in inner     return self._run_view(f, *args, **kwargs)            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/flask_admin/base.py"", line 369, in _run_view     return fn(self, *args, **kwargs)            ^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/flask_admin/model/base.py"", line 1980, in index_view     count, data = self.get_list(view_args.page, sort_column, view_args.sort_desc,                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/flask_admin/contrib/sqla/view.py"", line 1100, in get_list     query = query.all()             ^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/sqlalchemy/orm/query.py"", line 2673, in all     return self._iter().all()  # type: ignore            ^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/sqlalchemy/engine/result.py"", line 1769, in all     return self._allrows()            ^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/sqlalchemy/engine/result.py"", line 548, in _allrows     rows = self._fetchall_impl()            ^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/sqlalchemy/engine/result.py"", line 1676, in _fetchall_impl     return self._real_result._fetchall_impl()            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/sqlalchemy/engine/result.py"", line 2270, in _fetchall_impl     return list(self.iterator)            ^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/sqlalchemy/orm/loading.py"", line 219, in chunks     fetch = cursor._raw_all_rows()             ^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/sqlalchemy/engine/result.py"", line 541, in _raw_all_rows     return [make_row(row) for row in rows]            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/sqlalchemy/engine/result.py"", line 541, in <listcomp>     return [make_row(row) for row in rows]             ^^^^^^^^^^^^^   File ""lib/sqlalchemy/cyextension/resultproxy.pyx"", line 22, in sqlalchemy.cyextension.resultproxy.BaseRow.__init__   File ""lib/sqlalchemy/cyextension/resultproxy.pyx"", line 79, in sqlalchemy.cyextension.resultproxy._apply_processors   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/sqlalchemy/sql/sqltypes.py"", line 1739, in process     value = self._object_value_for_elem(value)             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/sqlalchemy/dialects/mysql/enumerated.py"", line 87, in _object_value_for_elem     return super()._object_value_for_elem(elem)            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/Users/nono/PythonStudy/flask/venv/lib/python3.11/site-packages/sqlalchemy/sql/sqltypes.py"", line 1621, in _object_value_for_elem     raise LookupError( LookupError: 'pending' is not among the defined enum values. Enum name: approvalstatus. Possible values: PENDING, APPROVED, REJECTED`","[1] nonozone: # approval_service.py from models import db, Approval, User, ApprovalStatus from utils import current_time import logging  logger = logging.getLogger(__name__)       class ApprovalService:     @staticmethod     def get_approval(model, instance_id, field_name):         logger.info(f""Getting approval for {model.__name__} {instance_id} {field_name}"")         return Approval.query.filter_by(             content_type=model.__name__,             content_id=instance_id,             field_name=field_name,             status=ApprovalStatus.PENDING   # 使用枚举值         ).order_by(Approval.submit_time.desc()).first()      @staticmethod     def has_pending_approval(model, instance_id, field_name):         return ApprovalService.get_approval(model, instance_id, field_name) is not None      @staticmethod     def get_current_value(model, instance_id, field_name):         instance = model.query.get(instance_id)         approval = ApprovalService.get_approval(model, instance_id, field_name)         if approval:             return None  # 或者返回一个表示""待审核""的值         return getattr(instance, field_name)      @staticmethod     def submit_for_approval(model, instance_id, field_name, new_value, submitter_id):         logger.info(f""Submitting for approval {model.__name__} {instance_id} {field_name} {new_value} {submitter_id}"")         if ApprovalService.has_pending_approval(model, instance_id, field_name):             logger.warning(f""Already has pending approval for {model.__name__} {instance_id} {field_name}"")             return False, f""已有待审核的{field_name}""                  approval = Approval(             content_type=model.__name__,             content_id=instance_id,             submitter_id=submitter_id,             field_name=field_name,             new_value=new_value,             status=ApprovalStatus.PENDING         )         db.session.add(approval)         try:             db.session.commit()             logger.info(f""Successfully submitted for approval {model.__name__} {instance_id} {field_name}"")             return True, f""{field_name}已提交审核""         except Exception as e:             db.session.rollback()             logger.error(f""Error submitting for approval {model.__name__} {instance_id} {field_name}: {str(e)}"")             return False, f""提交审核时发生错误: {str(e)}""      @staticmethod     def approve(approval_id, reviewer_id, comment=None):         logger.info(f""Approving approval {approval_id} {reviewer_id} {comment}"")         approval = Approval.query.get(approval_id)         if not approval:             logger.error(f""Approval record not found for ID: {approval_id}"")             return False, ""审核记录不存在""          approval.status = ApprovalStatus.APPROVED  # 使用枚举值         approval.reviewer_id = reviewer_id         approval.review_time = current_time()         approval.review_comment = comment          if approval.content_type == 'User' and approval.field_name == 'avatar':             user = User.query.get(approval.content_id)             user.avatar = approval.new_value          db.session.commit()         return True, ""审核已通过""      @staticmethod     def reject(approval_id, reviewer_id, comment=None):         approval = Approval.query.get(approval_id)         if not approval:             return False, ""审核记录不存在""          approval.status = ApprovalStatus.REJECTED  # 使用枚举值         approval.reviewer_id = reviewer_id         approval.review_time = current_time()         approval.review_comment = comment         db.session.commit()         return True, ""审核已拒绝""  [2] RonnyPfannschmidt: the code listing is missing them import for PyEnum i strongly suspect that switching to enum.StrEnum will fix this and recommend trying that hypothesis"
30,pallets/flask,5534,https://github.com/orgs/pallets/discussions/5534,2024-07-27T09:23:01Z,Q&A,1,Concurrent Request Processing Issue in Flask with Gunicorn and Gevent-Websocket on AWS,"Concurrent Request Processing Issue in Flask with Gunicorn and Gevent-Websocket on AWS Hi everyone, I hope you're doing well. I'm currently working on a Flask project where I'm utilizing flask_login, flask_sqlalchemy, and flask_socketio. The application is deployed on AWS Elastic Beanstalk using Gunicorn . web: gunicorn --worker-class geventwebsocket.gunicorn.workers.GeventWebSocketWorker -w 1 --timeout 340 --graceful-timeout 340 application:application I'm encountering an issue with request processing: when an I/O(database) operation is performed in one http request, other HTTP requests remain in the queue. According to the Flask-SocketIO documentation, increasing the -w (worker count) parameter beyond 1 is not suggested. Despite the application being load balanced , requests still get stuck in the queue. I understand that Flask operates as a WSGI server, but I am seeking a solution to enable concurrent request processing. I would greatly appreciate any suggestions or guidance on how to address this issue. Thank you!","[1] miguelgrinberg: According to the Flask-SocketIO documentation, increasing the -w (worker count) parameter beyond 1 is not suggested.  I don't understand how this is related to your problem. You are using gevent, so concurrency happens through greenlets, not worker processes. One Gunicorn worker can spawn up to 1000 greenlets, each handling one client. I think you need to look at how you run database queries. Whatever you are doing there must be blocking the gevent loop."
31,pallets/flask,5533,https://github.com/orgs/pallets/discussions/5533,2024-07-23T16:23:33Z,Q&A,1,Flask using bytes instead of str during SecureCookieSessionInterface.save_session,"Flask using bytes instead of str during SecureCookieSessionInterface.save_session Hi everyone, I'm currently working with the latest versions of Flask, Werkzeug, and itsdangerous on Python 3.11.9 and encountered a TypeError related to string vs bytes where string is required for werkzeug. Here are the versions I am using: Flask==3.0.3 Flask-Login==0.6.3 itsdangerous==2.2.0 Werkzeug==3.0.3 Issue: When calling self.get_signing_serializer(app).dumps(dict(session)) [source: github], it returns a bytes object. Feeding this bytes value into response.set_cookie results in the following TypeError: TypeError: cannot use a string pattern on a bytes-like object Details:  get_signing_serializer returns URLSafeTimedSerializer, which is part of itsdangerous.  URLSafeTimedSerializer.dumps() returns bytes.   werkzeug==3.0.3 seems to expect string values for cookies starting from version 3.0.0. If you remove the # type: ignore[union-attr] comment, you should see that types are not handled correctly.  Steps Taken: Tried various combinations of Flask and itsdangerous versions to work with Werkzeug 3.0.3 but couldn't resolve the bytes issue. Using Werkzeug 3.0.3 is necessary due to security vulnerabilities in earlier versions. Full Traceback _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ /usr/local/lib/python3.11/site-packages/werkzeug/test.py:1162: in get     return self.open(*args, **kw) /usr/local/lib/python3.11/site-packages/flask/testing.py:235: in open     response = super().open( /usr/local/lib/python3.11/site-packages/werkzeug/test.py:1116: in open     response_parts = self.run_wsgi_app(request.environ, buffered=buffered) /usr/local/lib/python3.11/site-packages/werkzeug/test.py:988: in run_wsgi_app     rv = run_wsgi_app(self.application, environ, buffered=buffered) /usr/local/lib/python3.11/site-packages/werkzeug/test.py:1264: in run_wsgi_app     app_rv = app(environ, start_response) /usr/local/lib/python3.11/site-packages/sentry_sdk/integrations/flask.py:89: in sentry_patched_wsgi_app     return SentryWsgiMiddleware(lambda *a, **kw: old_app(self, *a, **kw))( /usr/local/lib/python3.11/site-packages/sentry_sdk/integrations/wsgi.py:115: in __call__     reraise(*_capture_exception(hub)) /usr/local/lib/python3.11/site-packages/sentry_sdk/_compat.py:115: in reraise     raise value /usr/local/lib/python3.11/site-packages/sentry_sdk/integrations/wsgi.py:108: in __call__     rv = self.app( /usr/local/lib/python3.11/site-packages/sentry_sdk/integrations/flask.py:89: in <lambda>     return SentryWsgiMiddleware(lambda *a, **kw: old_app(self, *a, **kw))( /usr/local/lib/python3.11/site-packages/flask/app.py:1498: in __call__     return self.wsgi_app(environ, start_response) /usr/local/lib/python3.11/site-packages/werkzeug/middleware/proxy_fix.py:183: in __call__     return self.app(environ, start_response) /usr/local/lib/python3.11/site-packages/flask/app.py:1476: in wsgi_app     response = self.handle_exception(e) /usr/local/lib/python3.11/site-packages/flask/app.py:1473: in wsgi_app     response = self.full_dispatch_request() /usr/local/lib/python3.11/site-packages/flask/app.py:883: in full_dispatch_request     return self.finalize_request(rv) /usr/local/lib/python3.11/site-packages/flask/app.py:904: in finalize_request     response = self.process_response(response) /usr/local/lib/python3.11/site-packages/flask/app.py:1284: in process_response     self.session_interface.save_session(self, ctx.session, response) /usr/local/lib/python3.11/site-packages/flask/sessions.py:369: in save_session     response.set_cookie( /usr/local/lib/python3.11/site-packages/werkzeug/sansio/response.py:227: in set_cookie     dump_cookie( _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  key = 'session' value = b'eyJhbGciOiJIUzI1NiIsImlhdCI6MTcyMTc1MTMzNiwiZXhwIjoxNzIyMzU2MTM2fQ.eyJhdXRoIjoiZXlKaGJHY2lPaUpTVXpJMU5pSXNJblI1Y0NJN...RjWlJid09CUHpfa1oyREJ1cG9pWHZSMDFpUkFqVHhhM1p1NHdEYTlwS3c2blF6SHpKZDI5dyJ9.0dBgcYkw19mKkF4gAXvutd_z0MzA1eKBtbmh5JOXe5Q' max_age = None, expires = None, path = '/', domain = None, secure = True, httponly = False, sync_expires = True, max_size = 4093, samesite = None      def dump_cookie(         key: str,         value: str = """",         max_age: timedelta | int | None = None,         expires: str | datetime | int | float | None = None,         path: str | None = ""/"",         domain: str | None = None,         secure: bool = False,         httponly: bool = False,         sync_expires: bool = True,         max_size: int = 4093,         samesite: str | None = None,     ) -> str:         """"""Create a Set-Cookie header without the ``Set-Cookie`` prefix.          The return value is usually restricted to ascii as the vast majority         of values are properly escaped, but that is no guarantee. It's         tunneled through latin1 as required by :pep:`3333`.          The return value is not ASCII safe if the key contains unicode         characters.  This is technically against the specification but         happens in the wild.  It's strongly recommended to not use         non-ASCII values for the keys.          :param max_age: should be a number of seconds, or `None` (default) if                         the cookie should last only as long as the client's                         browser session.  Additionally `timedelta` objects                         are accepted, too.         :param expires: should be a `datetime` object or unix timestamp.         :param path: limits the cookie to a given path, per default it will                      span the whole domain.         :param domain: Use this if you want to set a cross-domain cookie. For                        example, ``domain=""example.com""`` will set a cookie                        that is readable by the domain ``www.example.com``,                        ``foo.example.com`` etc. Otherwise, a cookie will only                        be readable by the domain that set it.         :param secure: The cookie will only be available via HTTPS         :param httponly: disallow JavaScript to access the cookie.  This is an                          extension to the cookie standard and probably not                          supported by all browsers.         :param charset: the encoding for string values.         :param sync_expires: automatically set expires if max_age is defined                              but expires not.         :param max_size: Warn if the final header value exceeds this size. The             default, 4093, should be safely `supported by most browsers             <cookie_>`_. Set to 0 to disable this check.         :param samesite: Limits the scope of the cookie such that it will             only be attached to requests if those requests are same-site.          .. _`cookie`: http://browsercookielimits.squawky.net/          .. versionchanged:: 3.0             Passing bytes, and the ``charset`` parameter, were removed.          .. versionchanged:: 2.3.3             The ``path`` parameter is ``/`` by default.          .. versionchanged:: 2.3.1             The value allows more characters without quoting.          .. versionchanged:: 2.3             ``localhost`` and other names without a dot are allowed for the domain. A             leading dot is ignored.          .. versionchanged:: 2.3             The ``path`` parameter is ``None`` by default.          .. versionchanged:: 1.0.0             The string ``'None'`` is accepted for ``samesite``.         """"""         if path is not None:             # safe = https://url.spec.whatwg.org/#url-path-segment-string             # as well as percent for things that are already quoted             # excluding semicolon since it's part of the header syntax             path = quote(path, safe=""%!$&'()*+,/:=@"")          if domain:             domain = domain.partition("":"")[0].lstrip(""."").encode(""idna"").decode(""ascii"")          if isinstance(max_age, timedelta):             max_age = int(max_age.total_seconds())          if expires is not None:             if not isinstance(expires, str):                 expires = http_date(expires)         elif max_age is not None and sync_expires:             expires = http_date(datetime.now(tz=timezone.utc).timestamp() + max_age)          if samesite is not None:             samesite = samesite.title()              if samesite not in {""Strict"", ""Lax"", ""None""}:                 raise ValueError(""SameSite must be 'Strict', 'Lax', or 'None'."")          # Quote value if it contains characters not allowed by RFC 6265. Slash-escape with         # three octal digits, which matches http.cookies, although the RFC suggests base64. >       if not _cookie_no_quote_re.fullmatch(value): E       TypeError: cannot use a string pattern on a bytes-like object  /usr/local/lib/python3.11/site-packages/werkzeug/http.py:1301: TypeError","[1] davidism: I can't reproduce this with the information provided. Making a request that saves session data does not raise the error shown. URLSafeTimedSerializer returns string, not bytes. Be sure to include a minimal reproducible example."
32,pallets/flask,5531,https://github.com/orgs/pallets/discussions/5531,2024-07-18T07:33:00Z,Q&A,1,Encountering Jinja2 SyntaxError after adding another css file,"Encountering Jinja2 SyntaxError after adding another css file I've been encountering this confusing error; which is Jinja2.exceptions.TemplateSyntaxError: expected token ',', got 'string'. This only happened after I added another css file to my html script. But previously, it worked fine. Here are the previous errors i've encountered regarding this issue: <link rel=""icon"" href=""{{ url_for('static', filename='images/favicon.png') }}""> jinja2.exceptions.TemplateSyntaxError: expected token ',', got 'static'     <li onclick=""redirectUser('/homepage')"">Home</li> jinja2.exceptions.TemplateSyntaxError: expected token ',', got 'string'  Environment:  Python version: 3.12.4 Flask version: 3.0.3",[1] ThiefMaster: Show the full template. Also double-check that you don't have e.g. typographical quotes instead of the standard '. Maybe you didn't properly close some previous Jinja tag?
33,pallets/flask,5529,https://github.com/orgs/pallets/discussions/5529,2024-07-15T13:07:18Z,Q&A,1,"Flask socketio server crashes after a few days, ran out of ideas to fix it","Flask socketio server crashes after a few days, ran out of ideas to fix it for the past few months i've been running a socketio server for my multiplayer game. it seems to work alright, only after a day or two to crash with these errors : [2024-06-18 14:55:02 +0300] [250979] [INFO] Handling signal: int [2024-06-18 14:55:02 +0300] [250981] [ERROR] Exception in worker process Traceback (most recent call last):   File ""/usr/lib/python3.8/ssl.py"", line 1019, in _create     self.getpeername() OSError: [Errno 107] Transport endpoint is not connected   During handling of the above exception, another exception occurred:   Traceback (most recent call last):   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/arbiter.py"", line 609, in spawn_worker     worker.init_process()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 143, in init_process     super().init_process()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/base.py"", line 142, in init_process     self.run()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 182, in run     a.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 225, in wait     return self._exit_event.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/event.py"", line 131, in wait     current.throw(*self._exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 265, in main     result = function(*args, **kwargs)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 83, in _eventlet_serve     conn, addr = sock.accept()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenio/base.py"", line 228, in accept     self._trampoline(fd, read=True, timeout=self.gettimeout(), timeout_exc=_timeout_exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenio/base.py"", line 206, in _trampoline     return trampoline(fd, read=read, write=write, timeout=timeout,   File ""/usr/local/lib/python3.8/dist-packages/eventlet/hubs/__init__.py"", line 157, in trampoline     return hub.switch()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/hubs/hub.py"", line 310, in switch     return self.greenlet.switch()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 102, in _eventlet_stop     client.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 225, in wait     return self._exit_event.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/event.py"", line 131, in wait     current.throw(*self._exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 265, in main     result = function(*args, **kwargs)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 156, in handle     client = ssl_wrap_socket(client, self.cfg)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/sock.py"", line 229, in ssl_wrap_socket     return ssl_context(conf).wrap_socket(sock,   File ""/usr/local/lib/python3.8/dist-packages/eventlet/green/ssl.py"", line 436, in wrap_socket     return GreenSSLSocket(sock, *a, _context=self, **kw)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/green/ssl.py"", line 65, in __new__     ret = _original_sslsocket._create(   File ""/usr/lib/python3.8/ssl.py"", line 1031, in _create     notconn_pre_handshake_data = self.recv(1)   File ""/usr/lib/python3.8/ssl.py"", line 1257, in recv     return super().recv(buflen, flags) ConnectionResetError: [Errno 104] Connection reset by peer  Here is the server code, most likely it crashes on disconnection: https://pastebin.com/tSCS1d6a I'm running it with gunicorn, but the same used to hapen when i ran it like a normal flask app. This is on ubuntu. once the process is stopped and restarted, it works again fine, only to repeat after a few days again. I've tried running the whole thing with gunicorn using this command : gunicorn --workers 1 --worker-class eventlet --bind 0.0.0.0:5000 --certfile=/etc/ssl/chained.pem --keyfile=/etc/ssl/private/private-unencrypted.key --error-logfile ./error.txt --access-logfile ./access.txt RequestManager:app I've tried logging when the crash happens, seems to be on disconnection, but really not sure, cant pin point exactly. Tried a few other things, basically ran out of ideas, nothing seems to fix it.",[1] miguelgrinberg: This is likely an issue with eventlet's implementation of SSL. Unfortunately there isn't much that can be done since eventlet is not well maintained anymore. Maybe try switching to gevent?
34,pallets/flask,5528,https://github.com/orgs/pallets/discussions/5528,2024-07-14T08:12:45Z,Ideas,1,Add support to enable asyncio REPL in `flask shell` command,"Add support to enable asyncio REPL in `flask shell` command As flask and sqlalchemy have async support now, add support to enable asyncio REPL in flask shell command would be more convienient to test async code. Like python3 -m asyncio enables asyncio REPL, something like flask shell --async would make sense. What do you think?","[1] yuxiaoy1: @davidism Hello David, how about the suggestion?"
35,pallets/flask,5520,https://github.com/orgs/pallets/discussions/5520,2024-07-07T16:39:32Z,Q&A,2,Optimisation in deployment,Optimisation in deployment I'm seeking optimization strategies for a Flask-based face recognition app using YOLO and DeepFace libraries. The app works fine on localhost but consistently hits memory limits on free-tier hosting services. What are the best practices to reduce memory usage in Flask apps with ML models? Looking for specific optimizations for resource-constrained platforms.,"[1] ThiefMaster: Not using free hosting for ML and other compute-heavy deployment would probably be a good idea. Also, this sounds pretty much like a case on how to optimize your ML usage, and not how to optimize Flask (IMHO those two things should even run separately and not in the same process)  [2] NikhilKalloli: Consider using Streamlit instead of Flask. It offers better memory allocation for ML projects like your face recognition app. This can help address your deployment memory issues. For implementation details, check this"
36,pallets/flask,5518,https://github.com/orgs/pallets/discussions/5518,2024-07-05T17:42:35Z,Q&A,1,Flask ready command,Flask ready command is there any command to just type and create a basic flask app that show hello world or any thing like npm does?,"[1] ThiefMaster: https://github.com/pallets/flask?tab=readme-ov-file#a-simple-example It's so simple, there's no need for a command to generate this..."
,,,,,,,,,
38,pallets/flask,5507,https://github.com/orgs/pallets/discussions/5507,2024-06-24T17:34:49Z,Q&A,1,Clarify semantics of app context,"Clarify semantics of app context Thanks for building Flask! I'm one of the maintainers of https://github.com/google/mesop which is a Python UI framework built on Flask. Mesop uses g to maintain request-specific context (essentially the UI data for the current request), see call site example I read through the Flask docs and am not 100% sure whether this is an appropriate use of g. From https://flask.palletsprojects.com/en/3.0.x/api/#flask.g:  This is a good place to store resources during a request. For example, a before_request function could load a user object from a session id, then set g.user to be used in the view function.  This makes it sound like g is suitable as I'm trying to store information about the current request.  From https://flask.palletsprojects.com/en/3.0.x/appcontext/:  Flask automatically pushes an application context when handling a request  This suggests that an application context is always created inside the scope of a request. However, https://flask.palletsprojects.com/en/3.0.x/api/#flask.ctx.AppContext states:  An app context is created and pushed at the beginning of each request if one is not already active  This seems to suggest an application context is not always created inside the scope of a request. These two docs seem to contradict one another (or perhaps I'm mis-reading it). Any clarification would be helpful.  One of the complexities with our use case is that other developers are building on top of Mesop and could create app contexts, and I want to make sure that when I'm binding a value to g, it's to a local-specific app context and not some more global app context that persists across requests.","[1] davidism: This makes it sound like g is suitable as I'm trying to store information about the current request.  g is the appropriate place to store per-request data. For extensions, we recommend using a prefix like _extension_name_ as a namespace to avoid any potential name conflicts. See https://flask.palletsprojects.com/en/3.0.x/extensiondev/ and specifically https://flask.palletsprojects.com/en/3.0.x/extensiondev/#data-during-a-request for extension dev docs about this."
39,pallets/flask,5506,https://github.com/orgs/pallets/discussions/5506,2024-06-21T17:58:52Z,Q&A,1,FLASK==3.0.3/ Werkzeug==3.0.0 Cannot import name 'url_quote' from 'werkzeug.urls',FLASK==3.0.3/ Werkzeug==3.0.0 Cannot import name 'url_quote' from 'werkzeug.urls' I keep getting the error:  Cannot import name 'url_quote' from 'werkzeug.urls'. I'm using python 3.12 I've tried the following combinations with no success: Flask==3.0.3 Werkzeug==3.0.0 Flask==2.2.2 Werkzeug==2.2.2 Flask == 2.0.1 Werkzeug==2.2.2 flask>=2.0 Werkzeug>=2.0 flask==2.01 Werkzeug==2.2.2 Please Help!,"[1] davidism: Be sure to include a minimal reproducible example, including the full traceback when you get an error. Using the latest versions of Flask and Werkzeug do not have this problem. It's likely this error is coming from an extension, either an old version or one that has not been updated to work with modern versions of Flask."
